Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales_Increased,Labour_Cost,Product_Cost,Maintenance_Cost,Profit,Temperature_Celsius
2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,1845276.2254,493223.36491999996,672577.3158,213845.09528,344911.4439999999,27.661111111111115
2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,1955361.2601,522647.96297999995,712701.7677,226602.61332,365488.0859999999,20.688888888888886
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,1979415.9408,529077.53184,721469.3616,229390.25856,369984.2880000002,17.327777777777776
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,1919960.3743,513185.67013999994,699798.6411,222500.08076,358871.098,18.77777777777778
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,1859603.9748,497053.0250399999,677799.5795999999,215505.50736,347589.52800000017,20.27777777777778
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,1928947.9677000002,515587.96145999996,703074.4929000001,223541.63364000001,360551.0220000001,19.022222222222222
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,2074795.7087,554571.56326,756233.9499,240443.61484,387812.2819999999,14.36111111111111
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,2050989.6318,548208.44364,747556.9686,237684.77976,383362.54799999995,15.383333333333333
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,2093710.9119,559627.40262,763128.2763,242635.65707999998,391347.83400000003,10.450000000000001
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,2844836.0603,760395.43294,1036902.8631000001,329681.93596,531745.0580000002,17.21111111111111
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2156885.9589,576513.44322,786154.6953,249956.87748,403156.25399999996,9.627777777777776
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2545237.4085,680315.7932999999,927703.3545,294962.09219999996,475745.31000000006,7.5
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2791808.4225000003,746221.6904999999,1017575.0325000001,323536.677,521833.3500000001,8.638888888888888
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,3676528.2176000006,982698.1964799999,1340042.9952,426064.95232000004,687201.5359999998,9.983333333333333
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,1872964.9685000002,500624.2813,682669.4745,217053.8842,350086.91000000015,8.499999999999998
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,1881114.3453000002,502802.52593999996,685639.8081,217998.29796,351610.1579999998,7.049999999999999
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,1866287.1306000003,498839.36387999996,680235.4962,216280.00392000002,348838.716,0.5666666666666684
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,1873981.843,500896.0813999999,683040.111,217171.72759999998,350276.98,5.222222222222221
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,1814047.6976,484876.3004799999,661194.9552,210226.08831999998,339074.3359999999,6.016666666666666
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,2064400.4661,551793.02178,752445.0297000001,239238.93252,385869.24600000004,3.4722222222222223
2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,2319804.5227,620059.9004599999,845536.2278999999,268837.15963999997,433608.3219999999,0.6611111111111099
2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2226546.7574,595133.05852,811545.0798000001,258029.71768,416176.96400000015,14.349999999999998
2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,1961856.8556000001,524384.16888,715069.3212,227355.37392,366702.21600000025,16.0
2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,2120320.3246,566739.82508,772827.0342,245719.36472,396321.5560000001,14.31666666666667
2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,2010644.8217000002,537424.69066,732851.8509000001,233009.30644000001,375821.46200000006,11.500000000000002
2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,2035736.6962000001,544131.49076,741997.4874,235917.14984,380511.5319999999,16.844444444444445
2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,1889793.3935000002,505122.3463,688803.1995,219004.0942,353232.41000000015,20.78888888888889
2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,1926183.3552,514849.00896,702066.8304000001,223221.24864,360034.2720000001,13.016666666666667
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,1976881.2927000003,528400.04646,720545.5179000001,229096.52364,369510.5219999999,19.444444444444443
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,1986420.5888000003,530949.80224,724022.4576000001,230202.01216,371293.5680000002,20.822222222222226
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,2018383.3720000002,539493.1256,735672.444,233906.1104,377267.9199999999,20.772222222222222
2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,1867733.4496000002,499225.95008,680762.6592,216447.61472,349109.0560000001,20.672222222222217
2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,1966385.6520000002,525594.6696,716720.0040000001,227880.2064,367548.72,16.377777777777776
2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,1967208.9849000003,525814.7380199999,717020.0973,227975.62068,367702.61400000006,23.672222222222224
2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,1806461.5902000002,482848.61196,658429.9254000001,209346.95064000002,337656.3720000002,19.522222222222222
2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,1923573.8392000003,514151.51216,701115.6984,222918.83744,359546.5120000001,24.67777777777778
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,2069119.1447,553054.27606,754164.9219,239785.77004,386751.24199999985,28.37222222222222
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,2064193.8812,551737.8037599999,752369.7324,239214.99184,385830.632,28.555555555555557
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,2090536.0293,558778.78914,761971.0761000001,242267.72676,390754.3979999998,30.29444444444444
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,1916290.6060000001,512204.7788,698461.062,222074.7992,358185.16000000015,29.53888888888889
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,1996880.01,533745.4979999999,727834.77,231414.132,373248.6000000001,29.827777777777776
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,1982883.3293,530004.3291399999,722733.1761,229792.08676,370632.39800000004,30.944444444444443
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,1910150.4003,510563.56493999995,696223.0431,221363.22396,357037.4580000001,32.12777777777777
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,1865883.5587,498731.49325999996,680088.3999,216233.23484,348763.2819999999,31.85555555555556
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,1798341.5742000001,480678.21515999996,655470.2934000001,208405.93944000002,336138.61199999996,32.261111111111106
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,2008073.5582,536737.41836,731914.6614,232711.32824,375340.85199999996,34.07777777777778
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,1939662.0382,518451.72235999996,706979.6214000001,224783.26424,362553.652,33.099999999999994
2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,1973181.2113000003,527411.05274,719196.8901000001,228667.72916000002,368818.91799999983,32.144444444444446
2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,1948619.7037,520846.0142599999,710244.5649,225821.34884,364227.9820000001,32.47222222222222
2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,1935758.0790000001,517408.23419999995,705556.683,224330.84279999998,361823.93999999994,32.02222222222222
2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,1870360.6955,499928.1858999999,681720.2535,216752.0806,349600.1299999999,25.538888888888888
2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,1809840.2864,483751.70271999994,659661.4128,209738.50048,338287.9040000001,26.027777777777775
2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,1786150.7646,477419.73708,651026.9142,206993.17272,333859.95600000024,24.21111111111111
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,1765922.0508,472012.80983999994,643653.8316,204648.91056,330078.88800000004,25.633333333333333
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,1966182.1701,525540.2809799999,716645.8377,227856.62532,367510.686,21.06666666666667
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,1865953.9433000002,498750.30633999995,680114.0541,216241.39156,348776.4380000001,22.03888888888889
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,1963107.8675000002,524718.5515,715525.2975,227500.351,366936.05000000005,18.072222222222223
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,1893146.9875,506018.7275,690025.5375,219392.735,353859.25,18.81666666666667
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2096887.453,560476.4593999999,764286.081,243003.77959999998,391941.5800000001,13.072222222222223
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2055175.9105,549327.3929,749082.8085,238169.91859999998,384145.0299999998,15.18333333333333
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,2035955.8750000002,544190.075,742077.375,235942.55,380552.5,16.67222222222222
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,2797196.461,747661.8577999999,1019538.897,324161.0852,522840.45999999996,13.533333333333333
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2091798.6400000001,559116.272,762431.28,242414.048,390990.3999999999,9.300000000000002
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2450887.7724,655097.1055199999,893314.2348,284028.11568,458109.8639999998,5.422222222222221
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2603028.0764,695762.64472,948767.2428,301659.32848,486547.304,10.072222222222223
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,3450075.686,922169.7627999999,1257504.222,399821.8552,644873.96,8.144444444444442
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2005422.3764000002,536028.78472,730948.3428,232404.08848,374845.304,6.983333333333333
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,1925486.5498,514662.7600399999,701812.8546,223140.49735999998,359904.02800000017,8.194444444444445
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,1866856.2636000002,498991.48727999994,680442.9372,216345.95952,348945.0959999999,7.772222222222224
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,1831592.9477000001,489565.96546,667589.9529,212259.36964000002,342353.82200000016,10.944444444444446
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,1777169.5698,475019.1560399999,647753.3946,205952.36135999998,332181.2279999999,10.277777777777779
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,2070770.9358,553495.7828399999,754766.9766,239977.19256,387059.9879999999,12.894444444444446
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,2250555.2676000004,601550.28648,820295.8452000001,260812.01232,420664.5360000001,8.32222222222222
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,2350456.6522,628252.8995599999,856708.4994,272389.36904,439337.69200000004,6.566666666666666
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,1992128.889,532475.5721999999,726103.053,230863.5348,372360.54000000004,12.572222222222223
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2089234.5562,558430.9187599999,761496.7074,242116.90183999998,390511.132,14.883333333333333
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,2073262.2382,554161.68236,755675.0214000001,240265.90424,387525.652,13.95
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,2114407.8791,565159.4891799999,770672.0307,245034.18412,395216.426,17.6
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,1915769.9012,512065.59975999995,698271.2724,222014.45583999998,358087.83199999994,17.783333333333335
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,1987504.4988000002,531239.52024,724417.5276,230327.62416,371496.16799999983,19.349999999999998
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,2278068.4237,608904.27026,830324.0049,264000.45284000004,425807.18200000003,20.238888888888894
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,2071379.9370000002,553658.5626,754988.949,240047.7684,387173.8200000003,20.04444444444444
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,1976658.5615,528340.5127,720464.3355,229070.7118,369468.89000000013,18.716666666666665
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,1887622.4063000001,504542.06373999995,688011.9051000001,218752.50316000002,352826.618,19.555555555555557
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,2058634.0863000003,550251.72774,750343.2651000001,238570.67916,384791.41800000006,24.850000000000005
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,2051747.4593000002,548411.0031399999,747833.1861,237772.60276,383504.1980000001,23.261111111111113
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,2141006.5169,572269.0316199999,780366.8613,248116.64307999998,400188.13399999985,21.816666666666663
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,2046686.4663000002,547058.25174,745988.5251000001,237186.09516,382558.2180000001,25.66111111111111
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,2043798.8359000003,546286.41782,744936.0243,236851.45388000002,382018.47400000016,25.766666666666666
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,2150931.6443000003,574921.91614,783984.4311,249266.84476,402043.29799999995,25.938888888888886
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,2100329.001,561396.3498,765540.4770000001,243402.6132,392584.8600000001,26.977777777777778
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,2019874.5347000002,539891.69806,736215.9519,234078.91804,377546.642,27.24444444444445
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,2012719.3484000002,537979.1903199999,733607.9868000001,233249.71888,376209.22399999993,30.177777777777774
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,2184412.918,583871.1163999999,796187.8859999999,253146.9176,408301.48,29.0
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,1958180.3891,523401.48717999994,713729.3007,226929.31611999997,366015.02600000007,26.761111111111113
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,1947043.1122,520424.60756,709669.9194,225638.64104,363933.29200000013,28.461111111111116
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,1880978.5516,502766.22967999993,685590.3132,217982.56112,351584.77600000007,30.20555555555556
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,2082331.9648,556585.92704,758980.8096,241316.97535999998,389220.92799999984,32.34444444444445
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,1997390.3572,533881.9085599999,728020.7844,231473.27504,373343.9920000001,31.416666666666668
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,2062977.1307,551412.57886,751926.2439,239073.98524,385603.20200000005,29.327777777777783
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2008163.3205,536761.4108999999,731947.3785,232721.73059999998,375357.6300000001,24.95
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2083379.1310000003,556865.8238,759362.4870000001,241438.3292,389416.6599999999,28.133333333333333
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2031691.4649000003,543050.24202,740523.0573000001,235448.35668,379755.4139999999,30.916666666666668
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,1941843.0941,519034.6961799999,707774.5856999999,225036.02211999998,362961.3259999999,24.377777777777776
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,1957474.7669,523212.88161999994,713472.1113,226847.54308,365883.1340000001,21.71666666666667
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,1868723.4992000002,499490.58015999995,681123.5184000001,216562.34944,349294.11199999996,26.36111111111111
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,2138203.5128,571519.81744,779345.2056,247791.80896,399664.2080000001,21.261111111111106
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,2033797.2891,543613.1071799999,741290.6007,235692.39612,380149.02600000007,16.094444444444445
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,1977349.7387,528525.25726,720716.2599,229150.81084,369598.08200000017,20.04444444444444
2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,1962870.4345000002,524655.0880999999,715438.7565,227472.8354,366891.67000000016,20.99444444444445
3,2010-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,493935.7754,132023.95492,180032.6658,57241.15528,92324.44399999996,7.616666666666668
3,2010-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,450179.98720000003,120328.48255999999,164084.2944,52170.39104,84145.79200000002,8.850000000000001
3,2010-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,451157.14330000005,120589.66634,164440.4541,52283.63156,84328.43800000002,8.372222222222222
3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,435709.2002,116460.58995999998,158809.8954,50493.40264,81440.97200000001,11.138888888888888
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,444266.1828,118747.78343999998,161928.79559999998,51485.05295999999,83040.408,11.688888888888888
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,411094.7383,109881.39734,149838.2691,47640.88556,76840.13799999998,17.266666666666666
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,401601.59130000003,107343.97674,146378.15010000003,46540.745160000006,75065.718,15.788888888888891
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,385145.71890000004,102945.49122,140380.2153,44633.709480000005,71989.85399999999,13.922222222222224
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,452925.00800000003,121062.1984,165084.81600000002,52488.505600000004,84658.88,18.644444444444446
3,2010-04-09,415870.28,0,68.0,2.77,213.9120595,7.343,444981.19960000005,118938.90007999999,162189.40920000002,51567.91472,83174.05599999998,20.0
3,2010-04-16,354993.26,0,66.98,2.808,213.7726889,7.343,379842.7882,101528.07235999999,138447.3714,44019.16424,70998.652,19.433333333333337
3,2010-04-23,339976.65,0,67.87,2.795,213.7221852,7.343,363775.01550000004,97233.3219,132590.8935,42157.104600000006,67995.33000000002,19.92777777777778
3,2010-04-30,361248.39,0,70.24,2.78,213.6716815,7.343,386535.7773,103317.03954,140886.8721,44794.80036,72249.67800000001,21.244444444444444
3,2010-05-07,399323.86,0,73.47,2.835,213.6211778,7.343,427276.53020000004,114206.62395999998,155736.3054,49516.15864,79864.772,23.038888888888888
